Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_Label,Indicator_Category_Label,Month_Week,Week_Ending,ND_Weekly_Estimate,CI_Half_width_95pct,n_unweighted,Suppression_Flag,Current_Season_Week_Ending,Influenza_Season,Legend,95 CI (%),Indicator_Category_Label_Sort,Demographic_Level_Sort,Demographic_Name_Sort,Geographic_Sort,Season_Sort,Legend_Sort
National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,33.1346,16.8637,140,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Transgender/Nonbinary",16.3 - 50,2,7,15,1,3,3010715
National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,,30.3745,7.9644,140,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Transgender/Nonbinary",22.4 - 38.3,3,7,15,1,3,3010715
National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,24.2367,17.6778,140,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Transgender/Nonbinary",6.6 - 41.9,4,7,15,1,3,3010715
National,National,Disability Status,No,Up-to-date,Yes,October Week 2,,17.2775,0.7871,84986,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",16.5 - 18.1,,6,38,1,3,3010638
National,National,Disability Status,No,4-level vaccination and intent,Received a vaccination,October Week 2,,17.2775,0.7871,84986,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",16.5 - 18.1,1,6,38,1,3,3010638
National,National,Disability Status,No,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,29.5257,2.0536,12080,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",27.5 - 31.6,2,6,38,1,3,3010638
National,National,Disability Status,No,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,,23.761,2.0345,12080,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",21.7 - 25.8,3,6,38,1,3,3010638
National,National,Disability Status,No,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,29.4358,2.13,12080,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",27.3 - 31.6,4,6,38,1,3,3010638
National,National,Disability Status,Yes,Up-to-date,Yes,October Week 2,,19.4898,2.272,9846,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: Yes",17.2 - 21.8,,6,37,1,3,3010637
National,National,Disability Status,Yes,4-level vaccination and intent,Received a vaccination,October Week 2,,19.4898,2.272,9846,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: Yes",17.2 - 21.8,1,6,37,1,3,3010637
National,National,Disability Status,Yes,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,38.8798,6.0978,1400,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: Yes",32.8 - 45,2,6,37,1,3,3010637
National,National,Disability Status,Yes,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,,17.2238,4.0582,1400,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: Yes",13.2 - 21.3,3,6,37,1,3,3010637
National,National,Disability Status,Yes,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,24.4066,5.0605,1400,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: Yes",19.3 - 29.5,4,6,37,1,3,3010637
National,National,Age,18-29 years,Up-to-date,Yes,October Week 2,,11.5415,1.4052,14666,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 18-29 years",10.1 - 12.9,,4,2,1,3,3010402
National,National,Age,18-29 years,4-level vaccination and intent,Received a vaccination,October Week 2,,11.5415,1.4052,14666,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 18-29 years",10.1 - 12.9,1,4,2,1,3,3010402
National,National,Age,18-29 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,23.4021,3.9075,2090,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 18-29 years",19.5 - 27.3,2,4,2,1,3,3010402
National,National,Age,18-29 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,,33.2192,4.4047,2090,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 18-29 years",28.8 - 37.6,3,4,2,1,3,3010402
National,National,Age,18-29 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,31.8371,3.9781,2090,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 18-29 years",27.9 - 35.8,4,4,2,1,3,3010402
National,National,Age,18-49 years,Up-to-date,Yes,October Week 2,,12.6044,0.9553,41665,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (3 Level): 18-49 years",11.6 - 13.6,,3,3,1,3,3010303
National,National,Age,18-49 years,4-level vaccination and intent,Received a vaccination,October Week 2,,12.6044,0.9553,41665,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (3 Level): 18-49 years",11.6 - 13.6,1,3,3,1,3,3010303
National,National,Age,18-49 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,25.9776,2.5839,5697,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (3 Level): 18-49 years",23.4 - 28.6,2,3,3,1,3,3010303
National,National,Age,18-49 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,,27.5265,2.7561,5697,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (3 Level): 18-49 years",24.8 - 30.3,3,3,3,1,3,3010303
National,National,Age,18-49 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,33.8915,2.848,5697,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (3 Level): 18-49 years",31 - 36.7,4,3,3,1,3,3010303
National,National,Age,30-39 years,Up-to-date,Yes,October Week 2,,11.6805,1.3363,13553,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 30-39 years",10.3 - 13,,4,4,1,3,3010404
National,National,Age,30-39 years,4-level vaccination and intent,Received a vaccination,October Week 2,,11.6805,1.3363,13553,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 30-39 years",10.3 - 13,1,4,4,1,3,3010404
National,National,Age,30-39 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,27.223,4.3474,1784,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 30-39 years",22.9 - 31.6,2,4,4,1,3,3010404
National,National,Age,30-39 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,,24.1793,3.9439,1784,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 30-39 years",20.2 - 28.1,3,4,4,1,3,3010404
National,National,Age,30-39 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,36.9173,4.9137,1784,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 30-39 years",32 - 41.8,4,4,4,1,3,3010404
National,National,Age,40-49 years,Up-to-date,Yes,October Week 2,,14.436,2.1468,13446,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 40-49 years",12.3 - 16.6,,4,5,1,3,3010405
National,National,Age,40-49 years,4-level vaccination and intent,Received a vaccination,October Week 2,,14.436,2.1468,13446,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 40-49 years",12.3 - 16.6,1,4,5,1,3,3010405
National,National,Age,40-49 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,27.9322,5.0475,1823,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 40-49 years",22.9 - 33,2,4,5,1,3,3010405
National,National,Age,40-49 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,,24.3265,5.2283,1823,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 40-49 years",19.1 - 29.6,3,4,5,1,3,3010405
National,National,Age,40-49 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,33.3053,4.8581,1823,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 40-49 years",28.4 - 38.2,4,4,5,1,3,3010405
National,National,Age,50-64 years,Up-to-date,Yes,October Week 2,,17.2526,1.3627,25027,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (3 Level): 50-64 years",15.9 - 18.6,,3,6,1,3,3010306
National,National,Age,50-64 years,4-level vaccination and intent,Received a vaccination,October Week 2,,17.2526,1.3627,25027,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (3 Level): 50-64 years",15.9 - 18.6,1,3,6,1,3,3010306
National,National,Age,50-64 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,32.2487,3.6535,3604,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (3 Level): 50-64 years",28.6 - 35.9,2,3,6,1,3,3010306
National,National,Age,50-64 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,,21.0048,3.5364,3604,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (3 Level): 50-64 years",17.5 - 24.5,3,3,6,1,3,3010306
National,National,Age,50-64 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,29.4938,3.8014,3604,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (3 Level): 50-64 years",25.7 - 33.3,4,3,6,1,3,3010306
National,National,Age,60+ years,Up-to-date,Yes,October Week 2,,27.8122,1.5701,36293,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (1 Level): 60+ years",26.2 - 29.4,,2,10,1,3,3010210
National,National,Sexual Orientation,Gay/Lesbian/Bisexual/Other,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,24.5341,5.4052,1011,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sexual Orientation: Gay/Lesbian/Bisexual/Other",19.1 - 29.9,4,12,32,1,3,3011232
National,National,Sexual Orientation,Straight,Up-to-date,Yes,October Week 3,,21.8644,0.8999,81865,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sexual Orientation: Straight",21 - 22.8,,12,33,1,3,3011233
National,National,Sexual Orientation,Straight,4-level vaccination and intent,Received a vaccination,October Week 3,,21.8644,0.8999,81865,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sexual Orientation: Straight",21 - 22.8,1,12,33,1,3,3011233
National,National,Sexual Orientation,Straight,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,26.6023,1.7446,12726,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sexual Orientation: Straight",24.9 - 28.3,2,12,33,1,3,3011233
National,National,Sexual Orientation,Straight,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,,20.017,1.6991,12726,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sexual Orientation: Straight",18.3 - 21.7,3,12,33,1,3,3011233
National,National,Sexual Orientation,Straight,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,31.5163,1.9793,12726,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sexual Orientation: Straight",29.5 - 33.5,4,12,33,1,3,3011233
National,National,Sex,Female,Up-to-date,Yes,October Week 3,,23.7689,1.2057,49569,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sex: Female",22.6 - 25,,11,31,1,3,3011131
National,National,Sex,Female,4-level vaccination and intent,Received a vaccination,October Week 3,,23.7689,1.2057,49569,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sex: Female",22.6 - 25,1,11,31,1,3,3011131
National,National,Sex,Female,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,28.5925,2.2982,7747,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sex: Female",26.3 - 30.9,2,11,31,1,3,3011131
National,National,Sex,Female,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,,20.0007,2.2243,7747,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sex: Female",17.8 - 22.2,3,11,31,1,3,3011131
National,National,Sex,Female,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,27.6379,2.4957,7747,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sex: Female",25.1 - 30.1,4,11,31,1,3,3011131
National,National,Sex,Male,Up-to-date,Yes,October Week 3,,20.0996,1.2023,44526,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sex: Male",18.9 - 21.3,,11,30,1,3,3011130
National,National,Sex,Male,4-level vaccination and intent,Received a vaccination,October Week 3,,20.0996,1.2023,44526,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sex: Male",18.9 - 21.3,1,11,30,1,3,3011130
National,National,Sex,Male,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,23.5913,2.3676,6839,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sex: Male",21.2 - 26,2,11,30,1,3,3011130
National,National,Sex,Male,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,,23.2809,2.5302,6839,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sex: Male",20.8 - 25.8,3,11,30,1,3,3011130
National,National,Sex,Male,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,33.0282,2.6803,6839,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Sex: Male",30.3 - 35.7,4,11,30,1,3,3011130
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",Up-to-date,Yes,October Week 3,,14.0415,4.0923,1318,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",9.9 - 18.1,,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 3,,14.0415,4.0923,1318,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",9.9 - 18.1,1,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,13.3026,5.4489,197,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",7.9 - 18.8,2,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,,16.1313,7.3491,197,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",8.8 - 23.5,3,10,22,1,3,3011022
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,56.5247,13.526,197,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",43 - 70.1,4,10,22,1,3,3011022
National,National,Race/Ethnicity,"Asian, Non-Hispanic",Up-to-date,Yes,October Week 3,,18.8085,3.0584,3848,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",15.8 - 21.9,,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 3,,18.8085,3.0584,3848,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",15.8 - 21.9,1,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,30.9716,7.2969,657,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",23.7 - 38.3,2,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,,34.4188,8.1114,657,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",26.3 - 42.5,3,10,23,1,3,3011023
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,15.8011,6.3404,657,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",9.5 - 22.1,4,10,23,1,3,3011023
National,National,Race/Ethnicity,"Black, Non-Hispanic",Up-to-date,Yes,October Week 3,,20.7659,2.5169,8981,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",18.2 - 23.3,,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 3,,20.7659,2.5169,8981,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",18.2 - 23.3,1,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,21.825,3.7775,1354,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",18 - 25.6,2,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,,27.2061,5.102,1354,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",22.1 - 32.3,3,10,24,1,3,3011024
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,30.2029,4.9636,1354,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",25.2 - 35.2,4,10,24,1,3,3011024
National,National,Race/Ethnicity,Hispanic,Up-to-date,Yes,October Week 3,,19.3319,2.2892,12888,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Hispanic",17 - 21.6,,10,25,1,3,3011025
National,National,Race/Ethnicity,Hispanic,4-level vaccination and intent,Received a vaccination,October Week 3,,19.3319,2.2892,12888,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Hispanic",17 - 21.6,1,10,25,1,3,3011025
National,National,Race/Ethnicity,Hispanic,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,21.2415,4.0198,2089,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Hispanic",17.2 - 25.3,2,10,25,1,3,3011025
National,National,Race/Ethnicity,Hispanic,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,,32.0589,4.9515,2089,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Hispanic",27.1 - 37,3,10,25,1,3,3011025
National,National,Race/Ethnicity,Hispanic,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,27.3676,4.5569,2089,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Hispanic",22.8 - 31.9,4,10,25,1,3,3011025
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",Up-to-date,Yes,October Week 3,,15.8651,3.9636,3281,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",11.9 - 19.8,,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 3,,15.8651,3.9636,3281,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",11.9 - 19.8,1,10,26,1,3,3011026
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,21.2357,11.83,501,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",9.4 - 33.1,2,10,26,1,3,3011026
